price,bedrooms,bathrooms,sqft_living,sqft_above
96500,3,1,840,840
185000,3,1,840,840
150550,4,1,1470,1470
339000,4,2,2470,1970
675000,4,1.75,2220,1280
615000,3,1.75,1720,960
837500,4,2.5,2700,2700
250000,2,1,950,950
583000,3,2.5,1790,1790
499000,3,2.5,1610,1610
550000,3,2.5,2290,2290
400000,4,2.5,2170,2170
990400,3,2.5,2100,2100
600000,3,2.5,2320,2320
325000,2,1,1120,1120
265000,3,2.5,1530,1530
1.62E+06,3,2.5,3490,1770
347500,3,1.5,1180,1180
629000,5,2,2050,1470
1.09E+06,2,2,2360,2360
397500,4,2.5,2570,2570
404500,2,1,1270,1270
225000,3,1.5,1250,1250
267000,3,2.25,2510,1610
800000,4,3.75,2690,2120
339000,4,2.5,2900,2900
1.85E+06,4,2.5,3830,2370
525000,5,1,1280,1280
1.15E+06,5,3.5,4350,3520
565000,1,1,1370,1370
387000,2,2.25,1230,960
720000,4,2.5,2440,2440
1.50E+06,4,3.5,4410,3420
235000,2,1,910,910
365000,2,1,910,910
368250,3,2.5,2150,2150
580000,3,2.5,2150,2150
1.10E+06,4,3.25,3190,2610
215000,4,2.5,2130,2130
648000,4,2.5,2740,2740
705000,4,3,3150,3150
465000,3,2.25,1450,1180
650000,5,2,2400,1900
335000,4,2.25,2280,1140
640000,4,2,2310,2310
638250,4,2.5,2460,2460
1.46E+06,4,3.5,4200,3640
375000,4,2,1620,1620
842000,4,1.75,2170,2170
499950,3,2.25,2880,1710
810000,4,2.5,3280,3280
310000,5,2,2900,2900
730000,3,2.5,2160,1540
637800,4,1.75,2250,1420
225000,3,1,1340,1340
417500,4,1,1390,1390
265000,4,2,1600,1600
550000,4,2.5,2050,2050
625700,3,2,2570,2570
595000,3,2.5,2660,2660
270000,3,1.5,1540,1540
739375,5,3,2640,2140
357562,2,1.75,1210,1210
1.01E+06,4,2.5,3760,3760
455000,2,1.75,1350,1350
310000,5,2.25,2600,1810
415000,3,2.75,3900,3460
452000,2,1,1340,1340
810000,3,2,1760,1760
730001,3,2,1840,1010
825000,3,2.25,2980,2230
665000,3,2.5,1730,1730
327500,4,1.75,1650,1650
699950,3,2.5,3370,3370
424000,3,2.5,2200,2200
657000,4,2.5,2180,1420
445000,3,1.75,1490,1210
450000,3,2.5,1530,1050
350000,3,1,1180,1180
460000,4,2.5,2080,2080
385000,4,2.5,3200,1610
272000,4,2.25,1880,1880
535000,3,2.5,2510,2510
216500,2,1,1060,1060
325000,3,2.5,2130,2130
420200,3,1.75,1320,1320
258000,3,1.75,1040,1040
450000,3,2,1150,1150
720168,4,2.25,2120,1420
652000,3,2,2130,1330
569500,4,2.5,2340,2340
411000,4,1.75,2250,2250
524950,3,1.75,1890,1290
153000,2,1,1140,760
775000,3,2.5,2780,2780
338500,4,2.5,2390,2390
570000,3,1.75,2390,1500
653000,3,2,2680,1880
435000,2,2.5,1560,1080
207000,2,1,1130,1130
540000,2,1,1120,1120
386000,4,2.25,2050,1770
265000,5,2.25,2600,2600
250000,3,2.25,1050,740
1.70E+06,3,2,2600,1930
455000,4,2.5,2811,2811
1.80E+06,4,3.25,4060,4060
759000,3,2,2260,1130
970000,4,2.75,4430,4430
280000,1,0,600,600
690000,3,2.25,2430,1430
789900,3,2.5,3420,1750
447500,2,1,1180,1180
440000,4,2.25,2010,1220
278000,3,2,1230,1230
980000,5,2.5,2750,1750
245000,3,2.75,1300,860
287000,3,1.5,1150,1150
435000,3,1.75,2220,1110
585000,3,2.5,2050,2050
616000,4,1.75,1700,1700
203000,3,1.75,1610,1100
860000,4,2.75,2720,1790
833000,4,2.5,2190,1170
565000,4,2.75,2730,2730
572500,3,2.5,2490,2490
254000,4,2,1510,1510
1.53E+06,4,4.25,4720,4720
900000,4,3,3810,3810
899000,3,2.5,1950,1950
560000,3,2,1300,1300
512500,3,1.75,1610,1180
775000,4,2.5,2040,1180
200000,2,1,700,700
172000,3,1,970,720
219900,3,1,910,910
641200,3,1,1060,1060
473000,5,3.25,2180,2180
540000,3,1.75,2050,1400
295000,2,1,750,750
370000,3,1,800,800
1.73E+06,4,2.25,3470,2360
275000,3,1.5,1390,1390
89000,3,1,900,900
175000,2,1.75,1050,1050
490000,3,2.5,2410,1600
342400,3,2.25,1180,1180
345000,3,1,1140,1140
399000,2,1,700,700
550000,4,2.5,2060,1320
652450,3,2.25,2230,1630
438000,2,2.25,1950,1350
605000,3,1.75,2100,1340
395000,4,2.5,2130,1330
449950,3,2,1880,1880
651100,4,2.5,2310,2310
241000,3,1,880,880
3.42E+06,5,5,5450,5450
268500,2,1.5,1290,660
200000,2,1,1010,1010
400375,4,1.75,1690,890
429000,2,1.75,1350,1350
230000,3,1,680,680
1.20E+06,4,2.25,2860,2860
314200,1,1,610,610
513000,4,2.5,2660,1880
535000,2,1,1390,960
420000,6,3,2290,2290
345950,3,2.5,2110,2110
483500,3,2,1200,600
695000,4,2.25,2360,1520
295000,4,2.5,2350,2350
434975,3,2.25,1590,1060
513000,3,2.5,1810,1810
360000,3,1.75,1900,1900
234900,3,1,1250,1250
963000,4,3.5,3280,3280
595000,2,1.5,870,870
942500,4,3.25,3570,3570
1.03E+06,4,3.25,3780,3780
350000,3,1,1190,1190
416500,4,2,2280,2280
209900,3,1,1030,1030
802000,3,1.75,2870,1840
230000,4,1.5,1520,1520
489000,3,3,3700,3700
497000,3,1.5,2240,1620
250000,3,2.25,1920,1520
925000,3,3,2560,2110
390000,4,2.5,1840,1840
415000,3,2.75,2080,2080
785000,3,2,1600,1600
575000,3,2,2168,2168
170000,2,1,860,860
750000,4,1.75,2100,1100
230000,3,1,1140,1140
855000,4,3,3090,3090
235000,3,1,1330,1330
335000,2,1,1360,1360
1.20E+06,5,3,3420,2540
677000,4,2,2180,2060
575000,3,2,1800,1600
450000,2,1,1120,1120
817250,3,2.5,2980,2980
440000,4,2.25,2600,1810
526000,2,2,1550,1550
762500,3,2.25,3330,3330
325000,4,2.5,2200,2200
840000,4,3.5,3840,3840
377500,2,1,840,840
212500,3,1.5,1270,1270
749400,4,2.5,3240,3240
663000,3,2.5,2480,2480
1.48E+06,3,2.25,4470,3240
261000,3,1,1780,1060
515000,4,2.5,1850,1850
410000,3,2.25,2200,2200
336000,3,2.25,2760,2760
440000,2,1,1090,1090
908950,4,2.75,3090,3090
554000,2,1,820,820
387000,3,2.25,1445,1300
268643,4,2.25,1810,1810
514000,3,1.75,1620,920
420000,2,1.75,1060,1060
199000,3,1.75,1050,1050
225000,3,1,1010,1010
320000,4,2.5,2050,2050
204995,2,1,970,970
376000,3,2,1540,1540
705000,4,2.75,3000,3000
725995,4,2.5,3190,3190
285000,4,2.5,1870,1100
285000,4,2.5,2200,2200
731000,4,2.5,3070,3070
1.56E+06,4,3.75,3730,2820
510000,4,2.5,2440,2440
620000,2,1,990,990
1.11E+06,3,4,4160,4160
796000,4,3.5,3670,2870
255000,3,1.5,910,910
807000,3,2.5,1940,1940
315000,4,2.5,1780,1780
637000,3,2.25,2200,2200
2.73E+06,4,4.25,6410,5610
490000,3,2,2070,1220
253000,3,1.75,2040,1020
325900,4,2.5,2320,2320
425000,2,2,1440,870
215000,4,2.5,1700,1700
315000,4,2.5,1700,1700
724800,3,2,2050,1180
295000,2,1,800,800
509007,3,1.75,1800,1350
306000,5,2,1460,1460
205000,3,1.75,1290,1290
275000,3,1.5,1900,1200
685000,3,1.75,1480,1480
465000,4,2.5,2090,1220
560000,4,2.25,1950,1330
458500,3,1.75,1250,1250
354000,3,1,990,990
441000,3,2.5,2740,2740
194000,3,1.75,1260,1110
316500,4,2.5,2150,2150
524950,3,1.75,1750,1230
1.05E+06,3,2.25,2880,1920
925000,4,2.25,2590,2590
780000,3,1.75,2430,1830
241000,2,2,1470,1470
519000,3,2.75,2020,1270
286000,2,1,610,610
400000,3,2,3000,1500
255000,2,1,920,920
152000,3,1.75,1070,1070
599000,4,2,3410,3410
330000,4,2.5,1820,1820
461000,2,1,1060,1060
620000,5,2.5,3070,3070
352500,4,2.5,2300,1840
435000,3,2,1610,1260
725000,5,2.75,2830,2830
300000,3,1,970,970
252000,3,2.5,1680,1680
464625,4,2.75,2040,1260
340000,3,1,1450,1450
1.33E+06,4,2.25,2870,1980
455000,5,2,1870,1120
495000,4,3.5,2490,2490
925000,4,2.5,3350,2640
587000,4,2.75,3190,3190
524000,3,1.75,1560,780
1.03E+06,4,2.5,2750,1960
176000,2,1,920,920
249900,2,1,1140,1140
499500,3,2.5,2520,2520
600000,5,3.5,3150,1620
294000,4,2.5,2040,2040
272000,4,2,1780,1780
390000,3,2.5,2240,2240
700000,4,2.5,3270,2320
635000,5,2.75,3110,3110
920000,4,1.5,1850,1660
500000,3,1.75,1570,1190
263500,2,1,750,750
975000,4,2.25,2240,2240
575000,3,2.5,1870,1870
822000,4,2.5,2683,2683
300000,3,1,1490,1490
487600,4,2.5,2340,2340
500000,4,2,1700,850
680000,2,2,1450,1450
419000,3,2.5,3310,3310
450000,4,1.75,1520,1520
650000,5,1.75,1260,1260
550000,3,1.75,1840,1840
330000,4,2,1750,1070
282510,4,1,1450,1450
2.39E+06,4,4,6330,4900
230000,2,2,1260,1020
750000,4,1.75,2100,2100
321000,4,2.5,2430,2430
2.20E+06,4,3.25,4250,3350
245000,4,2,1830,1370
510000,2,1,1310,1310
751000,4,3.25,3090,2370
675000,4,2.5,2560,2560
295000,3,1.75,1930,1930
312000,2,1,1460,1260
730000,3,3,3460,2560
762500,5,3.5,3290,2670
150000,3,1,820,820
270000,3,1,1480,760
400000,4,2,1420,1420
650000,3,2.5,2790,2790
530000,2,1.5,1390,970
248000,3,1,950,950
760000,4,3.5,3000,1780
199000,4,1,1280,1280
240000,2,1,870,870
415000,3,1.5,1360,1360
228000,3,1,1000,1000
525000,4,2.5,2740,1980
399950,3,1.75,1560,810
781000,4,2.5,2590,2590
827000,3,2.5,1850,1560
525000,5,2.25,2500,2500
671300,4,2.5,3280,3280
175000,2,1,670,670
1.10E+06,5,2.75,2890,2150
800000,5,2.5,3000,1500
329950,4,2.5,1920,1920
445000,4,3.25,1960,1960
237000,3,1.75,2000,1140
1.11E+06,6,4,3600,2610
438900,4,2.5,2740,2740
1.28E+06,9,4.5,3650,2530
600000,4,2.5,2310,2310
670000,4,2.5,2095,2095
519000,2,2,1560,1560
320000,3,2.25,1880,1390
270000,2,1.5,840,840
1.00E+06,3,2.5,2730,2730
330000,1,1,860,860
657500,3,2,2320,1510
450000,3,1.75,1540,1540
150000,3,1,890,890
792500,4,2.5,4290,4290
540000,3,2.5,1950,1950
229900,3,1,1010,1010
533000,4,2.5,2830,2830
239000,4,1.75,1500,1000
713900,3,2.5,3370,3370
427500,4,2.5,3160,3160
302000,3,1,1110,1110
1.15E+06,3,2.5,3830,3830
555000,3,2.5,3160,2650
495000,3,2.25,2100,2100
495000,3,1.5,2240,2240
340000,2,0.75,1060,560
464950,4,2.25,2350,2350
320000,4,2.5,1940,1940
440000,1,1,1160,1160
686000,3,1.5,1840,1840
555000,4,1.75,2260,1620
361500,2,1,840,840
1.24E+06,5,3,2830,2460
154950,4,1,1600,1600
247200,3,1.75,1370,1370
250000,3,2.25,1960,1490
590300,3,1.5,1470,1470
541125,5,2.75,2740,1370
310000,2,2.5,1090,1090
704111,4,2.75,2460,1680
277500,3,2.25,1820,1820
325000,4,2.75,1960,980
289200,3,2.25,1760,1760
185000,1,1,720,720
1.45E+06,4,3.5,3470,2500
420550,4,2,1370,1370
603000,4,2.25,2370,1550
345000,3,1,1390,1230
650000,3,2,1840,920
589950,5,3,2790,1500
309950,2,2.25,1460,1460
775000,3,2.5,2620,2620
590000,4,1.5,2230,1330
863500,4,3,3250,2420
517500,3,1,1190,1190
700000,3,3,2090,1290
699000,3,2.5,2580,2090
350000,3,2.5,2100,1690
795000,4,2.5,3160,3160
543000,3,2.5,2090,1360
325000,3,2.5,1570,1570
337500,3,1,1020,1020
425000,2,1,1300,1300
780000,3,2.5,2110,2110
259000,2,1,1210,1210
524400,4,1.75,1990,1850
260000,3,2,1630,1630
273000,2,2,1384,1384
639900,4,2.5,3380,3380
420000,4,2.5,2480,2480
510500,3,1,1270,1270
290000,4,1,1010,1010
226000,3,1.75,1490,990
300000,2,1,820,820
407450,3,2,1810,1810
390000,4,2.25,3060,1530
1.06E+06,6,2.75,2980,2130
610000,3,2.5,3440,3440
239975,3,2.5,1820,1220
375000,3,2.5,2320,1480
742500,4,2.5,2620,2620
450000,4,1.75,2190,2020
300000,3,2.25,1780,1780
216600,3,1.75,2200,1240
525000,3,1.75,1600,1600
455000,4,2.25,2450,1650
390000,4,2.25,2680,2680
450000,3,1.75,1850,880
382000,4,1,1740,1740
287000,3,2.25,1490,1170
460000,4,2,1960,1960
435000,3,2.25,1380,1380
575000,2,1,1510,1310
626700,3,1.5,1410,1410
352000,4,1.5,1440,1440
650000,3,1,920,920
197000,3,1,1090,1090
340000,8,2.75,2790,1470
560000,3,2,1840,1840
354000,3,1.75,1340,1340
670000,4,2.5,2570,2570
769000,4,3.5,3010,3010
650000,4,2.5,2160,1080
650000,3,1.75,2140,1290
289950,4,1.75,2090,1050
300000,3,1.75,1810,1240
471000,4,1.75,1760,1070
639000,4,2.5,2500,2500
287000,2,1,930,930
740000,4,2.5,3030,3030
499922,3,2,1460,940
675000,4,2.5,2940,2940
738515,5,2.75,3360,3360
445000,3,1.75,2110,1210
1.04E+06,4,2.25,2740,1980
346000,2,1,1070,880
450000,3,2,1680,1180
350000,4,2.5,2260,2260
2.40E+06,4,3.5,5860,3690
594950,4,2.25,2380,2380
1.70E+06,5,3,3320,3320
219000,2,1,1050,1050
450000,4,2.5,2070,2070
402000,4,2.25,1790,1790
275000,2,1,840,840
421500,3,1.5,990,990
560000,3,3,4120,3180
314000,3,1.75,1620,1620
287000,4,2,1340,1340
277000,4,1,1500,1500
337500,2,1,1300,1300
792000,4,2.75,3100,3100
435000,3,2.5,3380,2200
313100,4,2.5,2660,1450
575000,3,2.25,1700,1100
510000,4,2.5,1840,1240
299950,2,1,890,890
1.03E+06,3,3,2800,1580
364000,4,1.75,2010,1340
335000,3,1,1380,1380
219950,3,1,1210,1210
215000,3,2,1280,1280
640000,4,2.5,4090,3670
535000,3,1,1580,1180
253000,4,2,1910,1140
650000,2,2.5,1740,1210
672000,3,2.25,1130,1130
606000,3,1.75,1970,1130
292000,3,2.25,1780,1280
289950,3,2,1670,1670
257500,4,1.5,1360,1360
380000,3,2.5,1840,1290
360000,3,1.75,1255,1255
269500,3,1.75,1840,1240
449000,4,2.5,2960,2960
375000,4,1.5,1430,1430
2.20E+06,5,4.75,5990,4050
810000,4,2.5,3480,3480
994000,5,3.25,4260,4260
275000,5,2.25,1820,1080
300000,2,1,1290,1290
380000,5,2.5,2130,2130
200000,3,2,1170,1170
635000,3,3.5,1730,1350
280000,2,1,880,880
574000,3,2.5,2380,2380
1.05E+06,4,1,1330,1330
545000,3,2.25,1780,1780
271950,3,1.5,1220,1220
630000,5,1.75,2490,1540
400000,2,1,1180,1180
334000,4,2.5,2310,2310
332500,4,2,1440,1440
525000,2,1.5,1620,1080
408000,3,2.5,2620,2620
846450,4,2.5,3710,3710
411100,3,1.5,1040,1040
409124,5,3.25,3320,2480
335950,2,1.5,800,800
480000,5,2.5,2040,1240
280000,2,1.75,1960,980
668000,4,2.5,2670,2670
750000,4,2.5,2930,2930
394475,2,1,830,830
848000,5,1.75,2290,1980
675000,3,1.5,2510,2510
175000,3,1,1280,1280
560000,4,1.5,1810,1350
538888,5,2.75,2080,2080
359000,4,1.75,1680,1680
300000,3,2.25,1660,1660
273000,3,2.5,1650,1650
670000,3,2.5,1420,1280
530000,4,2.25,2240,1740
625000,3,1.5,1230,910
248000,3,1,1260,1260
533000,3,2.5,2060,2060
549950,4,3.5,3090,2190
485000,4,1.75,3220,2010
353500,3,2.5,2020,2020
435000,2,1.75,1910,1910
241000,3,1,1150,1000
885000,4,2.75,2730,1550
799200,6,3,2890,2290
760000,3,2.5,2280,1490
270000,2,1,1040,1040
675000,4,1.75,2440,2040
499000,3,2.5,1720,1000
1.20E+06,3,2.5,3430,3430
320000,4,2.5,2570,2570
890000,4,3.25,4360,2320
275000,4,2.75,2060,1210
490000,4,2.5,3020,3020
550000,3,2.5,2340,1540
390000,5,2,2400,1210
277000,3,2.25,1610,1110
236000,3,1.75,1090,1090
265953,3,1.75,1470,1470
545000,3,2.25,1670,1240
535000,3,2.5,1850,1850
1.45E+06,3,2.75,3940,2140
490000,4,3,2330,1920
319950,4,2.5,2020,2020
625000,3,1.5,1300,1300
248000,3,1,1180,1180
475000,3,1.75,1320,1320
410000,6,2.75,2520,1320
670000,3,2.5,1680,1680
430000,3,2.5,2000,2000
313000,2,1,1180,1180
950000,3,3.25,3330,3330
751750,2,2,1880,1880
760000,4,2.5,2990,2210
310650,3,1.75,1510,1510
367500,4,3,3110,3110
580000,4,2.5,2150,2150
580000,3,2.25,1900,1200
665000,4,2.5,2720,2720
239950,3,2.25,1560,1560
470000,4,2.5,1990,1990
733000,3,1.75,1740,950
250000,4,2,2130,1350
402000,4,1.75,1510,1510
295000,5,3.5,2100,1410
355000,5,2.5,2344,1560
289000,3,1.5,1970,1970
376000,3,2.25,1470,1470
212700,2,1,940,940
325000,3,1.75,1780,1780
415000,4,2.5,2230,2230
935000,3,2.5,3570,2400
372000,3,2.5,1920,1920
240000,3,1.5,1290,1020
334950,3,1.75,1880,1880
426500,4,2.5,2960,2960
430000,2,1.75,1840,1300
400000,3,1.5,1890,1090
455850,3,2.25,1820,1120
1.97E+06,4,3.5,4370,3610
400000,3,1.75,1530,1530
397500,3,1,1030,1030
755000,3,2.5,2000,2000
287000,5,1.5,1730,1010
480000,4,2.5,3620,3620
490000,3,2.5,2040,2040
365000,3,2.5,2640,1680
260000,3,2.5,1600,1600
505000,4,1,1480,1480
260000,2,1,700,700
430000,2,1,700,700
905000,4,2.5,3520,3520
440000,3,2,1650,1650
439500,4,1,1360,1360
270000,3,2,1350,680
306500,3,2.5,1970,1970
380000,3,2,1470,1310
215000,4,1.75,1610,1610
299900,2,1,810,810
1.45E+06,4,3.5,2820,2820
239950,3,1,1900,1900
494000,4,2.5,1830,1540
317500,4,1.5,1730,1010
670000,4,2.5,2110,2110
650000,3,2.5,3060,3060
852000,4,2.5,2620,2620
250000,2,1.5,1088,1088
264950,3,1.5,1400,1400
582500,2,2,1540,1020
384000,3,2.5,1540,1300
817000,3,1.5,2310,1790
320000,4,1.75,1730,1730
445800,4,2.25,2070,1470
263300,2,1,900,900
215000,3,1,860,860
842500,5,4,2980,2070
850000,5,4,2980,2070
386000,5,2.5,2740,2740
251100,4,2.5,1790,1790
435000,3,1.75,1750,1330
870000,4,4,3610,3610
800000,6,1,1430,1430
555000,3,1.75,1570,1570
280000,2,1,2280,2280
356000,3,1,940,940
675000,4,2.5,2920,2920
605000,4,2.25,2260,2260
690500,5,2,2000,1280
437000,2,1.75,1440,1440
850000,5,2,2310,2310
350000,4,2.25,2300,1340
480000,2,2.25,1490,1490
379500,3,2.25,1830,1830
600000,5,4.5,4440,4440
1.44E+06,4,3.5,4970,3930
303000,2,1.5,1000,840
800000,4,2.5,4940,3450
549000,2,2,1980,1220
324950,3,2.5,1560,1210
170000,2,1,870,870
178000,3,1,840,840
144000,3,1,1250,1250
1.58E+06,4,2.75,3120,1980
258000,2,1,750,750
345000,3,1.75,710,710
470000,3,1.75,2290,1620
2.90E+06,5,2.5,3750,3750
350000,3,1.5,980,980
225500,2,1.75,1590,1590
473000,2,1,940,720
279000,3,1.75,1750,1150
470000,3,1,1460,880
565000,3,1.75,1540,770
695000,3,2,2560,1380
315000,3,1.75,1660,1660
529000,3,2.5,1880,1880
750000,5,3.75,3500,3500
481500,3,2.25,1840,1840
211000,3,2,1060,1060
455000,3,2.25,1790,1390
238950,2,1,810,810
722500,4,3.5,2600,1820
795000,4,2.5,3230,2000
327500,4,2.25,2240,2240
585000,4,3,3400,3400
775000,4,2,3140,1940
645000,4,2.5,2780,2780
445000,4,2.75,2320,1670
257950,3,1.75,1370,1370
375000,5,1.75,2230,1230
245000,3,2.5,1610,1610
725000,3,2.5,3410,3410
702000,4,2.5,2810,2810
330000,3,1.75,1850,1850
940000,3,1.5,1790,1790
354500,3,1,1150,1150
279950,4,2.75,2420,2420
284000,3,2.25,1580,1180
480000,5,2,1760,1560
647500,5,2,1760,1560
625000,3,2.5,2750,2750
152000,3,1,920,920
322000,3,1,960,960
445000,3,1.75,1120,870
595000,3,1,1560,1560
165000,3,1,1380,980
278500,4,2.5,1940,1940
517500,3,1.75,1810,1370
343566,2,1,1100,1100
286285,4,2.25,1980,1170
474905,4,1.5,1340,1340
550000,3,1.75,1680,1400
286000,4,2.5,2060,2060
900000,3,3.25,2620,1770
449950,3,2.25,1610,1610
259000,4,1.5,1490,1490
340000,3,2.25,1900,1540
785000,4,2.5,3440,3440
490000,2,1,1840,1130
344950,4,2,2330,1400
950000,3,2,2250,1880
810000,4,1.75,2000,1000
998160,2,2.5,3010,1260
377000,3,1.75,1680,1150
595000,3,2,1530,1530
313300,2,1,970,970
360000,5,1.75,1550,1550
188000,3,1.75,1660,1660
755000,3,2.5,3680,3680
1.29E+06,5,3.5,3210,2290
455000,3,1,1480,1480
817500,5,3.5,3600,2680
550000,3,2.25,1700,1700
260000,3,1.75,1680,1240
320000,3,2,1550,1550
1.15E+06,3,3.25,3780,2650
362000,4,2.5,2360,1460
503500,3,2.5,1810,1350
653000,3,2.5,2290,2290
760000,4,2.75,3370,3370
775000,4,1.75,2090,1090
1.34E+06,4,3.75,2130,2130
417500,5,1.75,2060,1360
525000,3,1.5,1560,1220
217000,2,1,730,730
525000,4,2.75,2910,1640
442500,4,2.25,2490,1890
525000,4,1.75,1710,1710
425500,4,1.75,1520,1520
710000,3,2.75,2930,2930
545000,4,3,3160,1930
410000,5,2.75,2910,2910
245000,3,2.25,1700,1200
194900,2,1,810,810
284000,4,2.5,2000,2000
280000,2,1.75,1894,1520
280000,3,1.75,2080,1040
360000,4,2,1730,1010
405000,2,1,720,720
865000,4,2.5,3560,3560
483300,4,2,1210,1210
355000,4,2.5,2130,2130
274950,3,2.25,1570,1180
1.93E+06,3,4.5,3950,2880
755000,3,3.25,3450,2690
1.94E+06,4,5.75,7220,6220
309212,3,1.75,1150,1150
219950,3,2.25,1500,1150
690000,3,2.5,1300,1300
250800,3,1.75,1290,1170
557500,3,2,2510,2510
941000,4,1.75,2320,1820
3.65E+06,6,4.75,5480,3910
305000,4,2.75,2030,1230
815000,4,1.5,2060,2060
1.02E+06,3,2.5,2920,1800
1.24E+06,4,3,3330,2330
535000,3,2.5,2110,2110
775000,3,1,1175,1175
255000,3,2,1590,1590
327000,2,1,1070,1070
560000,4,2,2720,2240
1.34E+06,4,3.5,2980,2980
199500,3,1.75,1160,1160
760000,4,2.5,3580,3580
439000,3,2.25,3020,1980
527000,4,2.25,2380,1410
199950,3,2.75,2270,1300
254000,3,2.25,1660,1660
393000,2,1,830,830
585000,5,2.25,2480,1860
450000,2,2,1900,1150
565000,2,1.75,1670,1670
330000,5,2.25,2000,1300
870000,3,2,2320,2320
585000,4,2.5,1860,1460
500000,3,2.5,2110,2110
225000,3,2,1400,1150
295000,3,2,1400,1150
775000,3,2.75,2850,1920
280000,3,1,1370,1370
539000,3,2.5,2170,1280
567500,3,1.75,2570,2570
442500,4,2.25,1970,1310
598200,5,3.75,2980,2980
610000,4,2.5,2300,2300
544900,3,2.5,1990,1990
557500,4,2.5,2390,2390
532500,3,2.5,2160,1430
1.35E+06,4,3.25,3300,3300
750000,3,2,1840,1040
530000,3,2.5,2030,2030
346100,3,2.5,1400,1400
260000,4,2.25,2320,2320
365000,3,1.75,1410,1410
615000,3,2,1860,930
318400,4,2.5,1820,1820
498500,4,2.5,1910,1910
450000,3,1.75,1540,1540
200000,3,2,1430,1430
234000,3,1,1010,1010
121800,2,1,940,940
805000,3,2.75,2600,1600
410000,4,2.25,2060,1220
475000,3,2.5,1920,1920
1.34E+06,4,2.5,2900,2900
269000,1,1,1020,1020
573000,4,2.25,2150,2150
330000,3,2.5,1660,1660
252750,4,1,1230,1230
745000,2,2.5,2170,2170
280000,3,2,1280,1280
535000,4,2.5,2240,1380
580000,4,1.5,1780,1320
301000,3,1.75,1840,1220
600000,4,1.75,1740,1740
538900,5,3,3040,3040
366000,3,2.5,2370,2370
303000,4,2.5,2100,2100
432000,3,2.25,1470,1090
300000,2,1.5,1300,820
908800,3,3,3420,2430
500000,3,1.5,1190,970
254000,5,2,2080,1740
470000,5,1.5,2180,1340
480000,3,2,1460,1460
536000,3,1.75,1530,1150
1.35E+06,4,3.5,4740,3640
550000,3,2.25,1980,1980
260000,3,1.75,1710,1240
284900,2,1.5,1160,890
740000,3,2.5,2200,1530
425000,2,1,1170,1030
230000,3,1,1120,1120
675000,3,1.5,1710,1710
267500,3,1.75,1650,1650
814000,4,2.5,2840,1420
1.25E+06,4,3,3310,3310
460000,3,2,1860,1320
445000,3,2.5,2250,2250
715000,3,2.5,2890,2890
425000,3,1.75,2120,1060
370000,4,2.5,2130,2130
302000,2,1.75,1170,780
453000,4,1.75,2120,1060
290000,3,1.75,1280,1280
1.04E+06,4,2.5,3170,3170
925000,4,2.25,2260,2260
600000,3,1.75,2930,2030
354000,3,1.5,1060,1060
204950,4,1.75,1740,1180
675000,4,2.5,2990,2990
995000,4,3.25,3530,3530
800000,5,2,2960,1500
472500,3,2.5,1650,1650
549950,4,2.5,2720,1510
575575,3,1.75,1516,998
545000,4,3.25,4386,2356
340000,3,2.25,2580,1630
225000,3,1,960,960
299950,2,1.75,1460,1460
829900,4,3.5,3840,2640
340000,4,2.5,2090,2090
515000,4,2.25,2470,1470
601000,4,2.5,2090,2090
470000,3,2.5,2070,2070
371500,3,1,1650,980
550000,3,1.75,1880,1410
242550,4,2.5,2060,2060
367500,3,1.5,1410,1410
359000,4,3.5,2770,2100
204900,3,2,1390,1390
850000,4,2.75,5440,2720
187000,3,1.5,1280,1280
326000,3,2.75,1720,1720
340000,3,2.75,1720,1720
330000,6,2.25,3040,1890
782000,4,3.5,3780,3110
612000,4,2.5,2670,2670
400000,3,2,1350,1350
941500,5,3.5,3490,2460
313000,2,1.5,870,800
735000,4,2.25,2410,1460
471000,3,1.75,1640,1340
350000,3,1,1540,1540
530000,4,2.5,2370,1570
415000,4,3,1830,1830
639500,4,2.25,2330,2330
580379,4,2.75,2240,2240
378000,2,2.5,1700,1700
265000,3,2.25,1750,1410
212000,3,1.75,1100,1100
400000,4,3,2320,2320
750000,4,2.5,2540,2540
384900,5,2.5,3090,1750
176000,2,1,770,770
350000,3,2.75,2370,2370
168000,3,1,1200,1200
358000,4,2,2200,1100
580000,3,2.75,2660,2660
442500,3,1.75,1600,1050
515000,2,2.5,1330,1330
554000,5,2.5,3440,1720
659000,3,2.5,2510,2510
414999,4,2.5,2150,1090
275000,3,1.5,1180,1180
193000,2,1,680,680
525000,4,2.5,2840,2840
424000,3,2.5,1820,1820
455000,2,1,1070,870
463000,2,1,1250,1250
1.10E+06,4,2.5,2190,1240
523000,3,1.75,3000,1900
615000,4,1.75,2270,2270
1.52E+06,4,4,4500,4500
870000,5,4,3400,2320
710000,3,2.5,2830,2830
215000,3,1,960,960
590000,2,1,1530,1530
323000,5,2.5,2500,1300
279000,4,2,1560,1560
535100,3,2.25,2070,1720
830000,5,2.25,2710,1910
815000,4,2.5,3150,3150
535900,3,2.25,1880,1480
230000,3,1,1250,1250
325500,4,1.75,2290,1490
359000,3,2.25,1990,1990
505000,3,2.5,2100,2100
253905,3,1,940,940
369950,3,1.75,1640,1200
350000,3,2.25,1860,1860
650000,4,2.25,2100,2100
295000,3,1.75,1500,1500
620000,3,1.75,1680,1180
